Date,Name,Close
2021-07-15 00:00:00-04:00,MGM,108.23
2021-07-15 00:00:00-04:00,MGM,39.18
2021-07-15 00:00:00-04:00,MGM,15.64
2021-07-15 00:00:00-04:00,MGM,68.83
2021-07-15 00:00:00-04:00,MGM,83.96
2021-07-15 00:00:00-04:00,MGM,167.0
2021-07-15 00:00:00-04:00,MLCO,49.44
2021-07-15 00:00:00-04:00,MLCO,108.23
2021-07-15 00:00:00-04:00,MLCO,39.18
2021-07-15 00:00:00-04:00,MLCO,15.64
2021-07-15 00:00:00-04:00,MLCO,68.83
2021-07-15 00:00:00-04:00,MLCO,83.96
2021-07-15 00:00:00-04:00,MLCO,167.0
2021-07-15 00:00:00-04:00,PENN,49.44
2021-07-15 00:00:00-04:00,PENN,108.23
2021-07-15 00:00:00-04:00,PENN,39.18
2021-07-15 00:00:00-04:00,PENN,15.64
2021-07-15 00:00:00-04:00,PENN,68.83
2021-07-15 00:00:00-04:00,PENN,83.96
2021-07-15 00:00:00-04:00,PENN,167.0
2021-07-15 00:00:00-04:00,PDYPY,49.44
2021-07-15 00:00:00-04:00,PDYPY,108.23
2021-07-15 00:00:00-04:00,PDYPY,39.18
2021-07-15 00:00:00-04:00,PDYPY,15.64
2021-07-15 00:00:00-04:00,PDYPY,68.83
2021-07-15 00:00:00-04:00,PDYPY,83.96
2021-07-15 00:00:00-04:00,PDYPY,167.0
2021-07-15 00:00:00-04:00,PDYPF,49.44
2021-07-15 00:00:00-04:00,PDYPF,108.23
2021-07-15 00:00:00-04:00,PDYPF,39.18
2021-07-15 00:00:00-04:00,PDYPF,15.64
2021-07-15 00:00:00-04:00,PDYPF,68.83
2021-07-15 00:00:00-04:00,PDYPF,83.96
2021-07-15 00:00:00-04:00,PDYPF,167.0
2021-07-16 00:00:00-04:00,LVS,47.82
2021-07-16 00:00:00-04:00,LVS,104.7
2021-07-16 00:00:00-04:00,LVS,37.91
2021-07-16 00:00:00-04:00,LVS,14.93
2021-07-16 00:00:00-04:00,LVS,66.21
2021-07-16 00:00:00-04:00,LVS,83.42
2021-07-16 00:00:00-04:00,LVS,167.0
2021-07-16 00:00:00-04:00,WYNN,47.82
2021-07-16 00:00:00-04:00,WYNN,104.7
2021-07-16 00:00:00-04:00,WYNN,37.91
2021-07-16 00:00:00-04:00,WYNN,14.93
2021-07-16 00:00:00-04:00,WYNN,66.21
2021-07-16 00:00:00-04:00,WYNN,83.42
2021-07-16 00:00:00-04:00,WYNN,167.0
2021-07-16 00:00:00-04:00,MGM,47.82
2021-07-16 00:00:00-04:00,MGM,104.7
2021-07-16 00:00:00-04:00,MGM,37.91
2021-07-16 00:00:00-04:00,MGM,14.93
2021-07-16 00:00:00-04:00,MGM,66.21
2021-07-16 00:00:00-04:00,MGM,83.42
2021-07-16 00:00:00-04:00,MGM,167.0
2021-07-16 00:00:00-04:00,MLCO,47.82
2021-07-16 00:00:00-04:00,MLCO,104.7
2021-07-16 00:00:00-04:00,MLCO,37.91
2021-07-16 00:00:00-04:00,MLCO,14.93
2021-07-16 00:00:00-04:00,MLCO,66.21
2021-07-16 00:00:00-04:00,MLCO,83.42
2021-07-16 00:00:00-04:00,MLCO,167.0
2021-07-16 00:00:00-04:00,PENN,47.82
2021-07-16 00:00:00-04:00,PENN,104.7
2021-07-16 00:00:00-04:00,PENN,37.91
2021-07-16 00:00:00-04:00,PENN,14.93
2021-07-16 00:00:00-04:00,PENN,66.21
2021-07-16 00:00:00-04:00,PENN,83.42
2021-07-16 00:00:00-04:00,PENN,167.0
2021-07-16 00:00:00-04:00,PDYPY,47.82
2021-07-16 00:00:00-04:00,PDYPY,104.7
2021-07-16 00:00:00-04:00,PDYPY,37.91
2021-07-16 00:00:00-04:00,PDYPY,14.93
2021-07-16 00:00:00-04:00,PDYPY,66.21
2021-07-16 00:00:00-04:00,PDYPY,83.42
2021-07-16 00:00:00-04:00,PDYPY,167.0
2021-07-16 00:00:00-04:00,PDYPF,47.82
2021-07-16 00:00:00-04:00,PDYPF,104.7
2021-07-16 00:00:00-04:00,PDYPF,37.91
2021-07-16 00:00:00-04:00,PDYPF,14.93
2021-07-16 00:00:00-04:00,PDYPF,66.21
2021-07-16 00:00:00-04:00,PDYPF,83.42
2021-07-16 00:00:00-04:00,PDYPF,167.0
2021-07-19 00:00:00-04:00,LVS,47.34
2021-07-19 00:00:00-04:00,LVS,104.74
2021-07-19 00:00:00-04:00,LVS,36.61
2021-07-19 00:00:00-04:00,LVS,14.41
2021-07-19 00:00:00-04:00,LVS,66.35
2021-07-19 00:00:00-04:00,LVS,81.0
2021-07-19 00:00:00-04:00,LVS,162.5
2021-07-19 00:00:00-04:00,WYNN,47.34
2021-07-19 00:00:00-04:00,WYNN,104.74
2021-07-19 00:00:00-04:00,WYNN,36.61
2021-07-19 00:00:00-04:00,WYNN,14.41
2021-07-19 00:00:00-04:00,WYNN,66.35
2021-07-19 00:00:00-04:00,WYNN,81.0
2021-07-19 00:00:00-04:00,WYNN,162.5
2021-07-19 00:00:00-04:00,MGM,47.34
2021-07-19 00:00:00-04:00,MGM,104.74
2021-07-19 00:00:00-04:00,MGM,36.61
2021-07-19 00:00:00-04:00,MGM,14.41
2021-07-19 00:00:00-04:00,MGM,66.35
2021-07-19 00:00:00-04:00,MGM,81.0
2021-07-19 00:00:00-04:00,MGM,162.5
2021-07-19 00:00:00-04:00,MLCO,47.34
2021-07-19 00:00:00-04:00,MLCO,104.74
2021-07-19 00:00:00-04:00,MLCO,36.61
2021-07-19 00:00:00-04:00,MLCO,14.41
2021-07-19 00:00:00-04:00,MLCO,66.35
2021-07-19 00:00:00-04:00,MLCO,81.0
2021-07-19 00:00:00-04:00,MLCO,162.5
2021-07-19 00:00:00-04:00,PENN,47.34
2021-07-19 00:00:00-04:00,PENN,104.74
2021-07-19 00:00:00-04:00,PENN,36.61
2021-07-19 00:00:00-04:00,PENN,14.41
2021-07-19 00:00:00-04:00,PENN,66.35
2021-07-19 00:00:00-04:00,PENN,81.0
2021-07-19 00:00:00-04:00,PENN,162.5
2021-07-19 00:00:00-04:00,PDYPY,47.34
2021-07-19 00:00:00-04:00,PDYPY,104.74
2021-07-19 00:00:00-04:00,PDYPY,36.61
2021-07-19 00:00:00-04:00,PDYPY,14.41
2021-07-19 00:00:00-04:00,PDYPY,66.35
2021-07-19 00:00:00-04:00,PDYPY,81.0
2021-07-19 00:00:00-04:00,PDYPY,162.5
2021-07-19 00:00:00-04:00,PDYPF,47.34
2021-07-19 00:00:00-04:00,PDYPF,104.74
2021-07-19 00:00:00-04:00,PDYPF,36.61
2021-07-19 00:00:00-04:00,PDYPF,14.41
2021-07-19 00:00:00-04:00,PDYPF,66.35
2021-07-19 00:00:00-04:00,PDYPF,81.0
2021-07-19 00:00:00-04:00,PDYPF,162.5
2021-07-20 00:00:00-04:00,LVS,47.78
2021-07-20 00:00:00-04:00,LVS,106.57
2021-07-20 00:00:00-04:00,LVS,38.37
2021-07-20 00:00:00-04:00,LVS,14.77
2021-07-20 00:00:00-04:00,LVS,69.35
2021-07-20 00:00:00-04:00,LVS,81.85
2021-07-20 00:00:00-04:00,LVS,161.97
2021-07-20 00:00:00-04:00,WYNN,47.78
2021-07-20 00:00:00-04:00,WYNN,106.57
2021-07-20 00:00:00-04:00,WYNN,38.37
2021-07-20 00:00:00-04:00,WYNN,14.77
2021-07-20 00:00:00-04:00,WYNN,69.35
2021-07-20 00:00:00-04:00,WYNN,81.85
2021-07-20 00:00:00-04:00,WYNN,161.97
2021-07-20 00:00:00-04:00,MGM,47.78
2021-07-20 00:00:00-04:00,MGM,106.57
2021-07-20 00:00:00-04:00,MGM,38.37
2021-07-20 00:00:00-04:00,MGM,14.77
2021-07-20 00:00:00-04:00,MGM,69.35
2021-07-20 00:00:00-04:00,MGM,81.85
2021-07-20 00:00:00-04:00,MGM,161.97
2021-07-20 00:00:00-04:00,MLCO,47.78
2021-07-20 00:00:00-04:00,MLCO,106.57
2021-07-20 00:00:00-04:00,MLCO,38.37
2021-07-20 00:00:00-04:00,MLCO,14.77
2021-07-20 00:00:00-04:00,MLCO,69.35
2021-07-20 00:00:00-04:00,MLCO,81.85
2021-07-20 00:00:00-04:00,MLCO,161.97
2021-07-20 00:00:00-04:00,PENN,47.78
2021-07-20 00:00:00-04:00,PENN,106.57
2021-07-20 00:00:00-04:00,PENN,38.37
2021-07-20 00:00:00-04:00,PENN,14.77
2021-07-20 00:00:00-04:00,PENN,69.35
2021-07-20 00:00:00-04:00,PENN,81.85
2021-07-20 00:00:00-04:00,PENN,161.97
2021-07-20 00:00:00-04:00,PDYPY,47.78
2021-07-20 00:00:00-04:00,PDYPY,106.57
2021-07-20 00:00:00-04:00,PDYPY,38.37
2021-07-20 00:00:00-04:00,PDYPY,14.77
2021-07-20 00:00:00-04:00,PDYPY,69.35
2021-07-20 00:00:00-04:00,PDYPY,81.85
2021-07-20 00:00:00-04:00,PDYPY,161.97
2021-07-20 00:00:00-04:00,PDYPF,47.78
2021-07-20 00:00:00-04:00,PDYPF,106.57
2021-07-20 00:00:00-04:00,PDYPF,38.37
2021-07-20 00:00:00-04:00,PDYPF,14.77
2021-07-20 00:00:00-04:00,PDYPF,69.35
2021-07-20 00:00:00-04:00,PDYPF,81.85
2021-07-20 00:00:00-04:00,PDYPF,161.97
2021-07-21 00:00:00-04:00,LVS,49.42
2021-07-21 00:00:00-04:00,LVS,109.59
2021-07-21 00:00:00-04:00,LVS,39.84
2021-07-21 00:00:00-04:00,LVS,15.19
2021-07-21 00:00:00-04:00,LVS,73.19
2021-07-21 00:00:00-04:00,LVS,85.54
2021-07-21 00:00:00-04:00,LVS,168.88
2021-07-21 00:00:00-04:00,WYNN,49.42
2021-07-21 00:00:00-04:00,WYNN,109.59
2021-07-21 00:00:00-04:00,WYNN,39.84
2021-07-21 00:00:00-04:00,WYNN,15.19
2021-07-21 00:00:00-04:00,WYNN,73.19
2021-07-21 00:00:00-04:00,WYNN,85.54
2021-07-21 00:00:00-04:00,WYNN,168.88
2021-07-21 00:00:00-04:00,MGM,49.42
2021-07-21 00:00:00-04:00,MGM,109.59
2021-07-21 00:00:00-04:00,MGM,39.84
2021-07-21 00:00:00-04:00,MGM,15.19
2021-07-21 00:00:00-04:00,MGM,73.19
2021-07-21 00:00:00-04:00,MGM,85.54
2021-07-21 00:00:00-04:00,MGM,168.88
2021-07-21 00:00:00-04:00,MLCO,49.42
2021-07-21 00:00:00-04:00,MLCO,109.59
2021-07-21 00:00:00-04:00,MLCO,39.84
2021-07-21 00:00:00-04:00,MLCO,15.19
2021-07-21 00:00:00-04:00,MLCO,73.19
2021-07-21 00:00:00-04:00,MLCO,85.54
2021-07-21 00:00:00-04:00,MLCO,168.88
2021-07-21 00:00:00-04:00,PENN,49.42
2021-07-21 00:00:00-04:00,PENN,109.59
2021-07-21 00:00:00-04:00,PENN,39.84
2021-07-21 00:00:00-04:00,PENN,15.19
2021-07-21 00:00:00-04:00,PENN,73.19
2021-07-21 00:00:00-04:00,PENN,85.54
2021-07-21 00:00:00-04:00,PENN,168.88
2021-07-21 00:00:00-04:00,PDYPY,49.42
2021-07-21 00:00:00-04:00,PDYPY,109.59
2021-07-21 00:00:00-04:00,PDYPY,39.84
2021-07-21 00:00:00-04:00,PDYPY,15.19
2021-07-21 00:00:00-04:00,PDYPY,73.19
2021-07-21 00:00:00-04:00,PDYPY,85.54
2021-07-21 00:00:00-04:00,PDYPY,168.88
2021-07-21 00:00:00-04:00,PDYPF,49.42
2021-07-21 00:00:00-04:00,PDYPF,109.59
2021-07-21 00:00:00-04:00,PDYPF,39.84
2021-07-21 00:00:00-04:00,PDYPF,15.19
2021-07-21 00:00:00-04:00,PDYPF,73.19
2021-07-21 00:00:00-04:00,PDYPF,85.54
2021-07-21 00:00:00-04:00,PDYPF,168.88
2021-07-22 00:00:00-04:00,LVS,47.22
2021-07-22 00:00:00-04:00,LVS,107.4
2021-07-22 00:00:00-04:00,LVS,39.21
2021-07-22 00:00:00-04:00,LVS,15.15
2021-07-22 00:00:00-04:00,LVS,72.03
2021-07-22 00:00:00-04:00,LVS,90.32
2021-07-22 00:00:00-04:00,LVS,179.0
2021-07-22 00:00:00-04:00,WYNN,47.22
2021-07-22 00:00:00-04:00,WYNN,107.4
2021-07-22 00:00:00-04:00,WYNN,39.21
2021-07-22 00:00:00-04:00,WYNN,15.15
2021-07-22 00:00:00-04:00,WYNN,72.03
2021-07-22 00:00:00-04:00,WYNN,90.32
2021-07-22 00:00:00-04:00,WYNN,179.0
2021-07-22 00:00:00-04:00,MGM,47.22
2021-07-22 00:00:00-04:00,MGM,107.4
2021-07-22 00:00:00-04:00,MGM,39.21
2021-07-22 00:00:00-04:00,MGM,15.15
2021-07-22 00:00:00-04:00,MGM,72.03
2021-07-22 00:00:00-04:00,MGM,90.32
2021-07-22 00:00:00-04:00,MGM,179.0
2021-07-22 00:00:00-04:00,MLCO,47.22
2021-07-22 00:00:00-04:00,MLCO,107.4
2021-07-22 00:00:00-04:00,MLCO,39.21
2021-07-22 00:00:00-04:00,MLCO,15.15
2021-07-22 00:00:00-04:00,MLCO,72.03
2021-07-22 00:00:00-04:00,MLCO,90.32
2021-07-22 00:00:00-04:00,MLCO,179.0
2021-07-22 00:00:00-04:00,PENN,47.22
2021-07-22 00:00:00-04:00,PENN,107.4
2021-07-22 00:00:00-04:00,PENN,39.21
2021-07-22 00:00:00-04:00,PENN,15.15
2021-07-22 00:00:00-04:00,PENN,72.03
2021-07-22 00:00:00-04:00,PENN,90.32
2021-07-22 00:00:00-04:00,PENN,179.0
2021-07-22 00:00:00-04:00,PDYPY,47.22
2021-07-22 00:00:00-04:00,PDYPY,107.4
2021-07-22 00:00:00-04:00,PDYPY,39.21
2021-07-22 00:00:00-04:00,PDYPY,15.15
2021-07-22 00:00:00-04:00,PDYPY,72.03
2021-07-22 00:00:00-04:00,PDYPY,90.32
2021-07-22 00:00:00-04:00,PDYPY,179.0
2021-07-22 00:00:00-04:00,PDYPF,47.22
2021-07-22 00:00:00-04:00,PDYPF,107.4
2021-07-22 00:00:00-04:00,PDYPF,39.21
2021-07-22 00:00:00-04:00,PDYPF,15.15
2021-07-22 00:00:00-04:00,PDYPF,72.03
2021-07-22 00:00:00-04:00,PDYPF,90.32
2021-07-22 00:00:00-04:00,PDYPF,179.0
2021-07-23 00:00:00-04:00,LVS,45.77
2021-07-23 00:00:00-04:00,LVS,103.57
2021-07-23 00:00:00-04:00,LVS,38.74
2021-07-23 00:00:00-04:00,LVS,14.48
2021-07-23 00:00:00-04:00,LVS,70.33
2021-07-23 00:00:00-04:00,LVS,89.32
2021-07-23 00:00:00-04:00,LVS,176.17
2021-07-23 00:00:00-04:00,WYNN,45.77
2021-07-23 00:00:00-04:00,WYNN,103.57
2021-07-23 00:00:00-04:00,WYNN,38.74
2021-07-23 00:00:00-04:00,WYNN,14.48
2021-07-23 00:00:00-04:00,WYNN,70.33
2021-07-23 00:00:00-04:00,WYNN,89.32
2021-07-23 00:00:00-04:00,WYNN,176.17
2021-07-23 00:00:00-04:00,MGM,45.77
2021-07-23 00:00:00-04:00,MGM,103.57
2021-07-23 00:00:00-04:00,MGM,38.74
2021-07-23 00:00:00-04:00,MGM,14.48
2021-07-23 00:00:00-04:00,MGM,70.33
2021-07-23 00:00:00-04:00,MGM,89.32
2021-07-23 00:00:00-04:00,MGM,176.17
2021-07-23 00:00:00-04:00,MLCO,45.77
2021-07-23 00:00:00-04:00,MLCO,103.57
2021-07-23 00:00:00-04:00,MLCO,38.74
2021-07-23 00:00:00-04:00,MLCO,14.48
2021-07-23 00:00:00-04:00,MLCO,70.33
2021-07-23 00:00:00-04:00,MLCO,89.32
2021-07-23 00:00:00-04:00,MLCO,176.17
2021-07-23 00:00:00-04:00,PENN,45.77
2021-07-23 00:00:00-04:00,PENN,103.57
2021-07-23 00:00:00-04:00,PENN,38.74
2021-07-23 00:00:00-04:00,PENN,14.48
2021-07-23 00:00:00-04:00,PENN,70.33
2021-07-23 00:00:00-04:00,PENN,89.32
2021-07-23 00:00:00-04:00,PENN,176.17
2021-07-23 00:00:00-04:00,PDYPY,45.77
2021-07-23 00:00:00-04:00,PDYPY,103.57
2021-07-23 00:00:00-04:00,PDYPY,38.74
2021-07-23 00:00:00-04:00,PDYPY,14.48
2021-07-23 00:00:00-04:00,PDYPY,70.33
2021-07-23 00:00:00-04:00,PDYPY,89.32
2021-07-23 00:00:00-04:00,PDYPY,176.17
2021-07-23 00:00:00-04:00,PDYPF,45.77
2021-07-23 00:00:00-04:00,PDYPF,103.57
2021-07-23 00:00:00-04:00,PDYPF,38.74
2021-07-23 00:00:00-04:00,PDYPF,14.48
2021-07-23 00:00:00-04:00,PDYPF,70.33
2021-07-23 00:00:00-04:00,PDYPF,89.32
2021-07-23 00:00:00-04:00,PDYPF,176.17
2021-07-26 00:00:00-04:00,LVS,45.35
2021-07-26 00:00:00-04:00,LVS,104.32
2021-07-26 00:00:00-04:00,LVS,39.17
2021-07-26 00:00:00-04:00,LVS,14.1
2021-07-26 00:00:00-04:00,LVS,72.93
2021-07-26 00:00:00-04:00,LVS,87.98
2021-07-26 00:00:00-04:00,LVS,169.09
2021-07-26 00:00:00-04:00,WYNN,45.35
2021-07-26 00:00:00-04:00,WYNN,104.32
2021-07-26 00:00:00-04:00,WYNN,39.17
2021-07-26 00:00:00-04:00,WYNN,14.1
2021-07-26 00:00:00-04:00,WYNN,72.93
2021-07-26 00:00:00-04:00,WYNN,87.98
2021-07-26 00:00:00-04:00,WYNN,169.09
2021-07-26 00:00:00-04:00,MGM,45.35
2021-07-26 00:00:00-04:00,MGM,104.32
2021-07-26 00:00:00-04:00,MGM,39.17
2021-07-26 00:00:00-04:00,MGM,14.1
2021-07-26 00:00:00-04:00,MGM,72.93
2021-07-26 00:00:00-04:00,MGM,87.98
2021-07-26 00:00:00-04:00,MGM,169.09
2021-07-26 00:00:00-04:00,MLCO,45.35
2021-07-26 00:00:00-04:00,MLCO,104.32
2021-07-26 00:00:00-04:00,MLCO,39.17
2021-07-26 00:00:00-04:00,MLCO,14.1
2021-07-26 00:00:00-04:00,MLCO,72.93
2021-07-26 00:00:00-04:00,MLCO,87.98
2021-07-26 00:00:00-04:00,MLCO,169.09
2021-07-26 00:00:00-04:00,PENN,45.35
2021-07-26 00:00:00-04:00,PENN,104.32
2021-07-26 00:00:00-04:00,PENN,39.17
2021-07-26 00:00:00-04:00,PENN,14.1
2021-07-26 00:00:00-04:00,PENN,72.93
2021-07-26 00:00:00-04:00,PENN,87.98
2021-07-26 00:00:00-04:00,PENN,169.09
2021-07-26 00:00:00-04:00,PDYPY,45.35
2021-07-26 00:00:00-04:00,PDYPY,104.32
2021-07-26 00:00:00-04:00,PDYPY,39.17
2021-07-26 00:00:00-04:00,PDYPY,14.1
2021-07-26 00:00:00-04:00,PDYPY,72.93
2021-07-26 00:00:00-04:00,PDYPY,87.98
2021-07-26 00:00:00-04:00,PDYPY,169.09
2021-07-26 00:00:00-04:00,PDYPF,45.35
2021-07-26 00:00:00-04:00,PDYPF,104.32
2021-07-26 00:00:00-04:00,PDYPF,39.17
2021-07-26 00:00:00-04:00,PDYPF,14.1
2021-07-26 00:00:00-04:00,PDYPF,72.93
2021-07-26 00:00:00-04:00,PDYPF,87.98
2021-07-26 00:00:00-04:00,PDYPF,169.09
2021-07-27 00:00:00-04:00,LVS,43.62
2021-07-27 00:00:00-04:00,LVS,100.34
2021-07-27 00:00:00-04:00,LVS,38.02
2021-07-27 00:00:00-04:00,LVS,13.55
2021-07-27 00:00:00-04:00,LVS,71.78
2021-07-27 00:00:00-04:00,LVS,87.45
2021-07-27 00:00:00-04:00,LVS,174.94
2021-07-27 00:00:00-04:00,WYNN,43.62
2021-07-27 00:00:00-04:00,WYNN,100.34
2021-07-27 00:00:00-04:00,WYNN,38.02
2021-07-27 00:00:00-04:00,WYNN,13.55
2021-07-27 00:00:00-04:00,WYNN,71.78
2021-07-27 00:00:00-04:00,WYNN,87.45
2021-07-27 00:00:00-04:00,WYNN,174.94
2021-07-27 00:00:00-04:00,MGM,43.62
2021-07-27 00:00:00-04:00,MGM,100.34
2021-07-27 00:00:00-04:00,MGM,38.02
2021-07-27 00:00:00-04:00,MGM,13.55
2021-07-27 00:00:00-04:00,MGM,71.78
2021-07-27 00:00:00-04:00,MGM,87.45
2021-07-27 00:00:00-04:00,MGM,174.94
2021-07-27 00:00:00-04:00,MLCO,43.62
2021-07-27 00:00:00-04:00,MLCO,100.34
2021-07-27 00:00:00-04:00,MLCO,38.02
2021-07-27 00:00:00-04:00,MLCO,13.55
2021-07-27 00:00:00-04:00,MLCO,71.78
2021-07-27 00:00:00-04:00,MLCO,87.45
2021-07-27 00:00:00-04:00,MLCO,174.94
2021-07-27 00:00:00-04:00,PENN,43.62
2021-07-27 00:00:00-04:00,PENN,100.34
2021-07-27 00:00:00-04:00,PENN,38.02
2021-07-27 00:00:00-04:00,PENN,13.55
2021-07-27 00:00:00-04:00,PENN,71.78
2021-07-27 00:00:00-04:00,PENN,87.45
2021-07-27 00:00:00-04:00,PENN,174.94
2021-07-27 00:00:00-04:00,PDYPY,43.62
2021-07-27 00:00:00-04:00,PDYPY,100.34
2021-07-27 00:00:00-04:00,PDYPY,38.02
2021-07-27 00:00:00-04:00,PDYPY,13.55
2021-07-27 00:00:00-04:00,PDYPY,71.78
2021-07-27 00:00:00-04:00,PDYPY,87.45
2021-07-27 00:00:00-04:00,PDYPY,174.94
2021-07-27 00:00:00-04:00,PDYPF,43.62
2021-07-27 00:00:00-04:00,PDYPF,100.34
2021-07-27 00:00:00-04:00,PDYPF,38.02
2021-07-27 00:00:00-04:00,PDYPF,13.55
2021-07-27 00:00:00-04:00,PDYPF,71.78
2021-07-27 00:00:00-04:00,PDYPF,87.45
2021-07-27 00:00:00-04:00,PDYPF,174.94
2021-07-28 00:00:00-04:00,LVS,44.51
2021-07-28 00:00:00-04:00,LVS,102.16
2021-07-28 00:00:00-04:00,LVS,38.38
2021-07-28 00:00:00-04:00,LVS,14.91
2021-07-28 00:00:00-04:00,LVS,72.08
2021-07-28 00:00:00-04:00,LVS,88.34
2021-07-28 00:00:00-04:00,LVS,172.75
2021-07-28 00:00:00-04:00,WYNN,44.51
2021-07-28 00:00:00-04:00,WYNN,102.16
2021-07-28 00:00:00-04:00,WYNN,38.38
2021-07-28 00:00:00-04:00,WYNN,14.91
2021-07-28 00:00:00-04:00,WYNN,72.08
2021-07-28 00:00:00-04:00,WYNN,88.34
2021-07-28 00:00:00-04:00,WYNN,172.75
2021-07-28 00:00:00-04:00,MGM,44.51
2021-07-28 00:00:00-04:00,MGM,102.16
2021-07-28 00:00:00-04:00,MGM,38.38
2021-07-28 00:00:00-04:00,MGM,14.91
2021-07-28 00:00:00-04:00,MGM,72.08
2021-07-28 00:00:00-04:00,MGM,88.34
2021-07-28 00:00:00-04:00,MGM,172.75
2021-07-28 00:00:00-04:00,MLCO,44.51
2021-07-28 00:00:00-04:00,MLCO,102.16
2021-07-28 00:00:00-04:00,MLCO,38.38
2021-07-28 00:00:00-04:00,MLCO,14.91
2021-07-28 00:00:00-04:00,MLCO,72.08
2021-07-28 00:00:00-04:00,MLCO,88.34
2021-07-28 00:00:00-04:00,MLCO,172.75
2021-07-28 00:00:00-04:00,PENN,44.51
2021-07-28 00:00:00-04:00,PENN,102.16
2021-07-28 00:00:00-04:00,PENN,38.38
2021-07-28 00:00:00-04:00,PENN,14.91
2021-07-28 00:00:00-04:00,PENN,72.08
2021-07-28 00:00:00-04:00,PENN,88.34
2021-07-28 00:00:00-04:00,PENN,172.75
2021-07-28 00:00:00-04:00,PDYPY,44.51
2021-07-28 00:00:00-04:00,PDYPY,102.16
2021-07-28 00:00:00-04:00,PDYPY,38.38
2021-07-28 00:00:00-04:00,PDYPY,14.91
2021-07-28 00:00:00-04:00,PDYPY,72.08
2021-07-28 00:00:00-04:00,PDYPY,88.34
2021-07-28 00:00:00-04:00,PDYPY,172.75
2021-07-28 00:00:00-04:00,PDYPF,44.51
2021-07-28 00:00:00-04:00,PDYPF,102.16
2021-07-28 00:00:00-04:00,PDYPF,38.38
2021-07-28 00:00:00-04:00,PDYPF,14.91
2021-07-28 00:00:00-04:00,PDYPF,72.08
2021-07-28 00:00:00-04:00,PDYPF,88.34
2021-07-28 00:00:00-04:00,PDYPF,172.75
2021-07-29 00:00:00-04:00,LVS,42.99
2021-07-29 00:00:00-04:00,LVS,99.76
2021-07-29 00:00:00-04:00,LVS,38.15
2021-07-29 00:00:00-04:00,LVS,14.14
2021-07-29 00:00:00-04:00,LVS,69.63
2021-07-29 00:00:00-04:00,LVS,88.4
2021-07-29 00:00:00-04:00,LVS,172.37
2021-07-29 00:00:00-04:00,WYNN,42.99
2021-07-29 00:00:00-04:00,WYNN,99.76
2021-07-29 00:00:00-04:00,WYNN,38.15
2021-07-29 00:00:00-04:00,WYNN,14.14
2021-07-29 00:00:00-04:00,WYNN,69.63
2021-07-29 00:00:00-04:00,WYNN,88.4
2021-07-29 00:00:00-04:00,WYNN,172.37
2021-07-29 00:00:00-04:00,MGM,42.99
2021-07-29 00:00:00-04:00,MGM,99.76
2021-07-29 00:00:00-04:00,MGM,38.15
2021-07-29 00:00:00-04:00,MGM,14.14
2021-07-29 00:00:00-04:00,MGM,69.63
2021-07-29 00:00:00-04:00,MGM,88.4
2021-07-29 00:00:00-04:00,MGM,172.37
2021-07-29 00:00:00-04:00,MLCO,42.99
2021-07-29 00:00:00-04:00,MLCO,99.76
2021-07-29 00:00:00-04:00,MLCO,38.15
2021-07-29 00:00:00-04:00,MLCO,14.14
2021-07-29 00:00:00-04:00,MLCO,69.63
2021-07-29 00:00:00-04:00,MLCO,88.4
2021-07-29 00:00:00-04:00,MLCO,172.37
2021-07-29 00:00:00-04:00,PENN,42.99
2021-07-29 00:00:00-04:00,PENN,99.76
2021-07-29 00:00:00-04:00,PENN,38.15
2021-07-29 00:00:00-04:00,PENN,14.14
2021-07-29 00:00:00-04:00,PENN,69.63
2021-07-29 00:00:00-04:00,PENN,88.4
2021-07-29 00:00:00-04:00,PENN,172.37
2021-07-29 00:00:00-04:00,PDYPY,42.99
2021-07-29 00:00:00-04:00,PDYPY,99.76
2021-07-29 00:00:00-04:00,PDYPY,38.15
2021-07-29 00:00:00-04:00,PDYPY,14.14
2021-07-29 00:00:00-04:00,PDYPY,69.63
2021-07-29 00:00:00-04:00,PDYPY,88.4
2021-07-29 00:00:00-04:00,PDYPY,172.37
2021-07-29 00:00:00-04:00,PDYPF,42.99
2021-07-29 00:00:00-04:00,PDYPF,99.76
2021-07-29 00:00:00-04:00,PDYPF,38.15
2021-07-29 00:00:00-04:00,PDYPF,14.14
2021-07-29 00:00:00-04:00,PDYPF,69.63
2021-07-29 00:00:00-04:00,PDYPF,88.4
2021-07-29 00:00:00-04:00,PDYPF,172.37
2021-07-30 00:00:00-04:00,LVS,42.35
2021-07-30 00:00:00-04:00,LVS,98.33
2021-07-30 00:00:00-04:00,LVS,37.51
2021-07-30 00:00:00-04:00,LVS,13.92
2021-07-30 00:00:00-04:00,LVS,68.38
2021-07-30 00:00:00-04:00,LVS,86.1
2021-07-30 00:00:00-04:00,LVS,173.0
2021-07-30 00:00:00-04:00,WYNN,42.35
2021-07-30 00:00:00-04:00,WYNN,98.33
2021-07-30 00:00:00-04:00,WYNN,37.51
2021-07-30 00:00:00-04:00,WYNN,13.92
2021-07-30 00:00:00-04:00,WYNN,68.38
2021-07-30 00:00:00-04:00,WYNN,86.1
2021-07-30 00:00:00-04:00,WYNN,173.0
2021-07-30 00:00:00-04:00,MGM,42.35
2021-07-30 00:00:00-04:00,MGM,98.33
2021-07-30 00:00:00-04:00,MGM,37.51
