Date,Close,Name
2022-01-06 00:00:00-05:00,37.83000183105469,LVS
2022-01-07 00:00:00-05:00,37.900001525878906,LVS
2022-01-10 00:00:00-05:00,36.43000030517578,LVS
2022-01-11 00:00:00-05:00,38.849998474121094,LVS
2022-01-12 00:00:00-05:00,38.95000076293945,LVS
2022-01-13 00:00:00-05:00,37.65999984741211,LVS
2022-01-14 00:00:00-05:00,42.9900016784668,LVS
2022-01-18 00:00:00-05:00,43.099998474121094,LVS
2022-01-19 00:00:00-05:00,43.91999816894531,LVS
2022-01-20 00:00:00-05:00,43.61000061035156,LVS
2022-01-21 00:00:00-05:00,43.75,LVS
2022-01-24 00:00:00-05:00,44.88999938964844,LVS
2022-01-25 00:00:00-05:00,44.869998931884766,LVS
2022-01-26 00:00:00-05:00,44.119998931884766,LVS
2022-01-27 00:00:00-05:00,42.08000183105469,LVS
2022-01-28 00:00:00-05:00,43.11000061035156,LVS
2022-01-31 00:00:00-05:00,43.79999923706055,LVS
2022-02-01 00:00:00-05:00,44.650001525878906,LVS
2022-02-02 00:00:00-05:00,44.75,LVS
2022-02-03 00:00:00-05:00,43.90999984741211,LVS
2022-02-04 00:00:00-05:00,44.20000076293945,LVS
2022-02-07 00:00:00-05:00,45.5,LVS
2022-02-08 00:00:00-05:00,45.75,LVS
2022-02-09 00:00:00-05:00,46.709999084472656,LVS
2022-02-10 00:00:00-05:00,46.650001525878906,LVS
2022-02-11 00:00:00-05:00,45.15999984741211,LVS
2022-02-14 00:00:00-05:00,46.209999084472656,LVS
2022-02-15 00:00:00-05:00,47.7599983215332,LVS
2022-02-16 00:00:00-05:00,47.61000061035156,LVS
2022-02-17 00:00:00-05:00,47.060001373291016,LVS
2022-02-18 00:00:00-05:00,47.119998931884766,LVS
2022-02-22 00:00:00-05:00,45.41999816894531,LVS
2022-02-23 00:00:00-05:00,45.150001525878906,LVS
2022-02-24 00:00:00-05:00,43.58000183105469,LVS
2022-02-25 00:00:00-05:00,44.52000045776367,LVS
2022-02-28 00:00:00-05:00,42.86000061035156,LVS
2022-03-01 00:00:00-05:00,40.29999923706055,LVS
2022-03-02 00:00:00-05:00,44.400001525878906,LVS
2022-03-03 00:00:00-05:00,42.369998931884766,LVS
2022-03-04 00:00:00-05:00,40.79999923706055,LVS
2022-03-07 00:00:00-05:00,36.099998474121094,LVS
2022-03-08 00:00:00-05:00,37.0,LVS
2022-03-09 00:00:00-05:00,38.77000045776367,LVS
2022-03-10 00:00:00-05:00,38.599998474121094,LVS
2022-03-11 00:00:00-05:00,36.41999816894531,LVS
2022-03-14 00:00:00-04:00,32.09000015258789,LVS
2022-03-15 00:00:00-04:00,32.65999984741211,LVS
2022-03-16 00:00:00-04:00,36.540000915527344,LVS
2022-03-17 00:00:00-04:00,37.369998931884766,LVS
2022-03-18 00:00:00-04:00,38.959999084472656,LVS
2022-03-21 00:00:00-04:00,38.689998626708984,LVS
2022-03-22 00:00:00-04:00,39.02000045776367,LVS
2022-03-23 00:00:00-04:00,38.16999816894531,LVS
2022-03-24 00:00:00-04:00,39.72999954223633,LVS
2022-03-25 00:00:00-04:00,39.20000076293945,LVS
2022-03-28 00:00:00-04:00,38.88999938964844,LVS
2022-03-29 00:00:00-04:00,40.0,LVS
2022-03-30 00:00:00-04:00,39.650001525878906,LVS
2022-03-31 00:00:00-04:00,38.869998931884766,LVS
2022-04-01 00:00:00-04:00,39.52000045776367,LVS
2022-04-04 00:00:00-04:00,39.93000030517578,LVS
2022-04-05 00:00:00-04:00,37.83000183105469,LVS
2022-04-06 00:00:00-04:00,37.0,LVS
2022-04-07 00:00:00-04:00,36.11000061035156,LVS
2022-04-08 00:00:00-04:00,35.95000076293945,LVS
2022-04-11 00:00:00-04:00,35.040000915527344,LVS
2022-04-12 00:00:00-04:00,35.029998779296875,LVS
2022-04-13 00:00:00-04:00,36.25,LVS
2022-04-14 00:00:00-04:00,36.959999084472656,LVS
2022-04-18 00:00:00-04:00,36.650001525878906,LVS
2022-04-19 00:00:00-04:00,38.2400016784668,LVS
2022-04-20 00:00:00-04:00,38.5099983215332,LVS
2022-04-21 00:00:00-04:00,37.209999084472656,LVS
2022-04-22 00:00:00-04:00,36.400001525878906,LVS
2022-04-25 00:00:00-04:00,36.290000915527344,LVS
2022-04-26 00:00:00-04:00,34.75,LVS
2022-04-27 00:00:00-04:00,34.84000015258789,LVS
2022-04-28 00:00:00-04:00,35.68000030517578,LVS
2022-04-29 00:00:00-04:00,35.43000030517578,LVS
2022-05-02 00:00:00-04:00,36.689998626708984,LVS
2022-05-03 00:00:00-04:00,36.43000030517578,LVS
2022-05-04 00:00:00-04:00,37.060001373291016,LVS
2022-05-05 00:00:00-04:00,35.54999923706055,LVS
2022-05-06 00:00:00-04:00,34.290000915527344,LVS
2022-05-09 00:00:00-04:00,31.860000610351562,LVS
2022-05-10 00:00:00-04:00,31.200000762939453,LVS
2022-05-11 00:00:00-04:00,30.329999923706055,LVS
2022-05-12 00:00:00-04:00,30.139999389648438,LVS
2022-05-13 00:00:00-04:00,34.68000030517578,LVS
2022-05-16 00:00:00-04:00,33.369998931884766,LVS
2022-05-17 00:00:00-04:00,34.689998626708984,LVS
2022-05-18 00:00:00-04:00,33.81999969482422,LVS
2022-05-19 00:00:00-04:00,33.2599983215332,LVS
2022-05-20 00:00:00-04:00,33.459999084472656,LVS
2022-05-23 00:00:00-04:00,32.9900016784668,LVS
2022-05-24 00:00:00-04:00,30.979999542236328,LVS
2022-05-25 00:00:00-04:00,32.06999969482422,LVS
2022-05-26 00:00:00-04:00,34.16999816894531,LVS
2022-05-27 00:00:00-04:00,34.619998931884766,LVS
2022-05-31 00:00:00-04:00,35.459999084472656,LVS
2022-06-01 00:00:00-04:00,35.15999984741211,LVS
2022-06-02 00:00:00-04:00,35.529998779296875,LVS
2022-06-03 00:00:00-04:00,34.959999084472656,LVS
2022-06-06 00:00:00-04:00,35.5,LVS
2022-06-07 00:00:00-04:00,35.83000183105469,LVS
2022-06-08 00:00:00-04:00,37.38999938964844,LVS
2022-06-09 00:00:00-04:00,35.290000915527344,LVS
2022-06-10 00:00:00-04:00,33.5,LVS
2022-06-13 00:00:00-04:00,30.600000381469727,LVS
2022-06-14 00:00:00-04:00,32.27000045776367,LVS
2022-06-15 00:00:00-04:00,32.63999938964844,LVS
2022-06-16 00:00:00-04:00,30.8700008392334,LVS
2022-06-17 00:00:00-04:00,31.670000076293945,LVS
2022-06-21 00:00:00-04:00,31.709999084472656,LVS
2022-06-22 00:00:00-04:00,31.600000381469727,LVS
2022-06-23 00:00:00-04:00,31.579999923706055,LVS
2022-06-24 00:00:00-04:00,33.43000030517578,LVS
2022-06-27 00:00:00-04:00,33.16999816894531,LVS
2022-06-28 00:00:00-04:00,34.5099983215332,LVS
2022-06-29 00:00:00-04:00,33.61000061035156,LVS
2022-06-30 00:00:00-04:00,33.59000015258789,LVS
2022-07-01 00:00:00-04:00,35.279998779296875,LVS
2022-07-05 00:00:00-04:00,34.7599983215332,LVS
2022-07-06 00:00:00-04:00,34.70000076293945,LVS
2022-07-07 00:00:00-04:00,35.33000183105469,LVS
2022-07-08 00:00:00-04:00,34.380001068115234,LVS
2022-07-11 00:00:00-04:00,32.209999084472656,LVS
2022-07-12 00:00:00-04:00,33.25,LVS
2022-07-13 00:00:00-04:00,33.22999954223633,LVS
2022-07-14 00:00:00-04:00,34.25,LVS
2022-07-15 00:00:00-04:00,34.529998779296875,LVS
2022-07-18 00:00:00-04:00,34.650001525878906,LVS
2022-07-19 00:00:00-04:00,35.529998779296875,LVS
2022-07-20 00:00:00-04:00,37.08000183105469,LVS
2022-07-21 00:00:00-04:00,39.52000045776367,LVS
2022-07-22 00:00:00-04:00,38.9900016784668,LVS
2022-07-25 00:00:00-04:00,38.849998474121094,LVS
2022-07-26 00:00:00-04:00,38.220001220703125,LVS
2022-07-27 00:00:00-04:00,38.970001220703125,LVS
2022-07-28 00:00:00-04:00,38.52000045776367,LVS
2022-07-29 00:00:00-04:00,37.689998626708984,LVS
2022-08-01 00:00:00-04:00,37.77000045776367,LVS
2022-08-02 00:00:00-04:00,38.150001525878906,LVS
2022-08-03 00:00:00-04:00,38.959999084472656,LVS
2022-08-04 00:00:00-04:00,39.29999923706055,LVS
2022-08-05 00:00:00-04:00,38.369998931884766,LVS
2022-08-08 00:00:00-04:00,37.189998626708984,LVS
2022-08-09 00:00:00-04:00,36.900001525878906,LVS
2022-08-10 00:00:00-04:00,36.650001525878906,LVS
2022-08-11 00:00:00-04:00,37.689998626708984,LVS
2022-08-12 00:00:00-04:00,38.66999816894531,LVS
2022-08-15 00:00:00-04:00,38.689998626708984,LVS
2022-08-16 00:00:00-04:00,38.279998779296875,LVS
2022-08-17 00:00:00-04:00,37.45000076293945,LVS
2022-08-18 00:00:00-04:00,37.720001220703125,LVS
2022-08-19 00:00:00-04:00,37.630001068115234,LVS
2022-08-22 00:00:00-04:00,36.599998474121094,LVS
2022-08-23 00:00:00-04:00,36.880001068115234,LVS
2022-08-24 00:00:00-04:00,37.869998931884766,LVS
2022-08-25 00:00:00-04:00,39.06999969482422,LVS
2022-08-26 00:00:00-04:00,37.93000030517578,LVS
2022-08-29 00:00:00-04:00,37.88999938964844,LVS
2022-08-30 00:00:00-04:00,36.650001525878906,LVS
2022-08-31 00:00:00-04:00,37.630001068115234,LVS
2022-09-01 00:00:00-04:00,36.70000076293945,LVS
2022-09-02 00:00:00-04:00,36.209999084472656,LVS
2022-09-06 00:00:00-04:00,35.45000076293945,LVS
2022-09-07 00:00:00-04:00,36.400001525878906,LVS
2022-09-08 00:00:00-04:00,37.650001525878906,LVS
2022-09-09 00:00:00-04:00,38.16999816894531,LVS
2022-09-12 00:00:00-04:00,38.75,LVS
2022-09-13 00:00:00-04:00,37.84000015258789,LVS
2022-09-14 00:00:00-04:00,38.150001525878906,LVS
2022-09-15 00:00:00-04:00,39.689998626708984,LVS
2022-09-16 00:00:00-04:00,38.63999938964844,LVS
2022-09-19 00:00:00-04:00,38.81999969482422,LVS
2022-09-20 00:00:00-04:00,39.279998779296875,LVS
2022-09-21 00:00:00-04:00,36.619998931884766,LVS
2022-09-22 00:00:00-04:00,35.290000915527344,LVS
2022-09-23 00:00:00-04:00,35.470001220703125,LVS
2022-09-26 00:00:00-04:00,39.65999984741211,LVS
2022-09-27 00:00:00-04:00,39.720001220703125,LVS
2022-09-28 00:00:00-04:00,39.709999084472656,LVS
2022-09-29 00:00:00-04:00,38.529998779296875,LVS
2022-09-30 00:00:00-04:00,37.52000045776367,LVS
2022-10-03 00:00:00-04:00,38.599998474121094,LVS
2022-10-04 00:00:00-04:00,42.0,LVS
2022-10-05 00:00:00-04:00,42.619998931884766,LVS
2022-10-06 00:00:00-04:00,43.06999969482422,LVS
2022-10-07 00:00:00-04:00,42.5,LVS
2022-10-10 00:00:00-04:00,39.290000915527344,LVS
2022-10-11 00:00:00-04:00,36.36000061035156,LVS
2022-10-12 00:00:00-04:00,36.5,LVS
